LATITUDE,LONGITUDE,PARCELNO,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality,SALE_PRC
25.46942765,-80.44551242,1.07917E+12,8408,2695,0,10925.3,34567.8,23234.1,139258.4,90671.1,1213.6,9,0,9,2,287000
25.46959496,-80.42956496,1.07916E+12,3600,1906,364,16182,29325.6,17990.7,136166.9,88238.7,4133.1,9,0,8,2,215000
25.46965719,-80.44460269,1.07917E+12,9155,2671,8552,11195.1,34277.7,22945.3,138989.5,90428.4,1340.4,9,0,11,2,287000
25.46969094,-80.4230644,1.07915E+12,6120,3112,6003,18341.8,27195.5,15861.1,134891.4,87275.4,5302.6,3,0,7,2,316000
25.46971419,-80.4250748,1.07915E+12,6937,2578,550,17657.8,27839,16504.8,135259.7,87549.6,4933.7,0,0,8,2,325400
25.46971478,-80.42477441,1.07915E+12,6959,2578,550,17758.8,27738.9,16404.3,135212.6,87515.6,4980.1,0,0,8,2,326000
25.46982915,-80.44508165,1.07917E+12,6088,2405,465,11090.3,34460.2,23128.4,139056.2,90469.2,1173.5,9,0,12,2,245000
25.46992838,-80.42553897,1.07915E+12,11920,3445,2530,17510.6,27965.6,16631.7,135279.2,87520.7,4717.1,0,0,9,2,383000
25.47007867,-80.42441551,1.07915E+12,13689,3445,12980,17855.7,27584.9,16252.5,134994.8,87308.8,4924.2,0,0,11,2,395000
25.47008313,-80.42490526,1.07915E+12,6060,2578,7050,17738.9,27798.4,16466,135116.1,87399.1,4843.6,0,0,9,2,320900
25.47008878,-80.42508749,1.07915E+12,6390,2488,275,17674.6,27858.4,16526,135150.2,87424.4,4805.7,0,0,8,2,314000
25.47009037,-80.42536124,1.07915E+12,11980,3676,11020,17516.1,27912.9,16579.2,135188.8,87453.2,4717.1,0,0,11,2,403000
25.47009073,-80.42358528,1.07915E+12,6001,2769,0,18174.3,27363,16030.6,134868.7,87215.2,5086.6,3,0,12,2,308000
25.47009209,-80.42470571,1.07915E+12,7164,3112,4400,17798.9,27714.4,16382,135068.4,87363.6,4877.2,0,0,9,2,367800
25.470161,-80.43088503,1.07916E+12,8352,3065,2970,15733.2,29738.9,18407.3,136205.4,88206.6,3731.9,10,0,5,2,285000
25.47016835,-80.43033679,1.07916E+12,5000,2437,730,15942.1,29580.3,18247.6,136121.7,88144.6,3815,10,0,4,2,201500
25.47051905,-80.42620841,1.07915E+12,5000,1964,0,17320.6,28229.6,16899.9,135233.4,87440.4,4474.9,5,0,6,2,216000
25.47052031,-80.42590496,1.07915E+12,5000,3063,2256,17420.6,28129.5,16799.8,135176.2,87397.7,4530.9,8,0,6,2,275000
25.47053419,-80.42306697,1.07915E+12,4000,2549,0,18361.2,27198.2,15868.4,134644.9,87001.9,5055.3,9,0,6,2,229000
25.47079543,-80.43825725,1.07916E+12,5001,2063,2000,13332.8,32177.7,20849.6,137454.1,89121.5,2163.8,2,0,6,2,249900
25.4708932,-80.42348464,1.07915E+12,4000,2750,0,18201.1,27304,15976.1,134622.9,86955.6,4877.9,9,0,3,2,250000
25.47092163,-80.4262109,1.07915E+12,5000,2128,1140,17326.8,28227.7,16900.4,135114.6,87309.6,4354.3,5,0,5,2,218000
25.47092399,-80.42530149,1.07915E+12,5000,2407,0,17626.5,27927.9,16600.3,134942.8,87180.8,4522.1,4,0,3,2,255500
25.47092521,-80.42514991,1.07915E+12,5000,1924,0,17676.5,27877.9,16550.3,134913.7,87158.9,4549.6,4,0,12,2,203000
25.47092521,-80.42457522,1.07915E+12,5000,1924,0,17842,27663.6,16336,134811.6,87090,4663.3,5,0,7,2,2.00E+05
25.47096244,-80.43271283,1.07916E+12,6973,3045,0,15158.7,30352.8,19025.7,136332.3,88223.8,3136.3,9,0,6,2,267000
25.47100476,-80.43221079,1.07916E+12,8280,3045,4020,15313.4,30180.1,18853.5,136212.5,88130.7,3222.1,9,0,12,2,327000
25.47111068,-80.42348503,1.07915E+12,4000,1835,0,18205.1,27302.9,15976.6,134557.7,86883.7,4812.5,9,0,1,2,175000
25.47113229,-80.43490107,1.07916E+12,5000,2371,0,14469.4,31093.6,19767.9,136701.3,88496.7,2678.8,7,0,6,2,249000
25.47113392,-80.43459905,1.07916E+12,5000,3045,5146,14568.8,30993.8,19668.2,136642.8,88451.2,2734.1,7,0,6,2,286000
25.47117846,-80.4278505,1.07915E+12,5000,2396,2352,16768.3,28742.5,17417.3,135350.6,87466.4,3979.6,4,0,9,2,250000
25.47119752,-80.42515156,1.07915E+12,5000,1924,0,17681.3,27877,16551.1,134831.6,87068.5,4466.5,4,0,7,2,205000
25.4711989,-80.42712394,1.07915E+12,5000,2396,2352,17031.3,28527.4,17202.1,135201.6,87345.2,4100.8,4,0,9,2,250000
25.47120605,-80.43082904,1.07916E+12,5570,3197,5965,15783.8,29724.5,18399.6,135905.4,87883.9,3411.8,10,0,7,2,299000
25.47121399,-80.42272998,1.07915E+12,4000,1835,0,18456.2,27053.3,15728.2,134386.2,86745.9,4922.4,10,0,2,2,165000
25.47134399,-80.42884842,1.07916E+12,5672,3197,0,16463.6,29091.8,17768.6,135483.2,87543.2,3733.6,10,0,8,2,283000
25.47135087,-80.42901991,1.07916E+12,5789,3065,6813,16404.2,29148.3,17824.7,135512,87563.7,3701.3,10,0,10,2,285000
25.47137856,-80.43002355,1.07916E+12,8300,3065,8148,16044.9,29433.8,18109,135713.8,87708.8,3487.1,10,0,7,2,285000
25.47153656,-80.42272919,1.07915E+12,4000,2483,0,18463.2,27051.7,15729.1,134289.5,86639.5,4824.5,10,0,11,2,227000
25.47153738,-80.42303185,1.07915E+12,4000,2483,0,18363.5,27151.6,15828.9,134345.4,86680.6,4768.2,9,0,7,2,220000
25.4715686,-80.43494345,1.07916E+12,6029,1889,0,14465.9,31106.1,19783.6,136568.8,88348.6,2535.3,7,0,3,2,210000
25.47160404,-80.4272473,1.07915E+12,5500,2352,2057,16997.7,28564.3,17241.9,135102.8,87228.9,3955.2,0,0,7,2,280000
25.471645,-80.4227292,1.07915E+12,4000,2549,0,18465.6,27051.5,15729.8,134256.9,86603.6,4791.8,10,0,8,2,235000
25.4716457,-80.42303211,1.07915E+12,4000,2468,0,18365.9,27151.4,15829.7,134312.9,86644.8,4735.6,9,0,6,2,195500
25.47165188,-80.42348659,1.07915E+12,4000,2750,0,18216.4,27301.3,15979.6,134395.6,86705.2,4649.7,9,0,12,2,242500
25.47166696,-80.42607079,1.07915E+12,5480,2352,2057,17370.3,28163.3,16843.1,134862.7,87044.8,4160.3,0,0,3,2,290000
25.47172926,-80.42622114,1.07915E+12,5369,2352,2057,17320,28208.2,16888.5,134874.8,87047,4117.5,0,0,3,2,305000
25.47181752,-80.42730229,1.07915E+12,9849,3098,1440,16933.8,28504.5,17184,135049.3,87171.2,3865.5,0,0,8,2,325000
25.47182002,-80.434123,1.07916E+12,5537,2712,1803,14715.9,30808.6,19489.1,136348.4,88157.5,2626.6,10,0,9,2,260000
25.47194279,-80.42661779,1.07915E+12,5168,2396,2901,17195.5,28337.7,17020,134883.9,87025.6,3978.9,4,0,8,2,255000
25.47199159,-80.43052614,1.07916E+12,5000,3197,4288,15917.2,29626.6,18307.3,135621.1,87580.4,3234.8,10,0,8,2,278000
25.4720178,-80.4235244,1.07915E+12,5212,2483,0,18203.4,27308.8,15991.1,134283.4,86573.7,4549.7,9,0,7,2,235000
25.47209137,-80.42302951,1.07915E+12,4875,2549,2232,18376.5,27151,15833.8,134174.7,86492.6,4606.6,9,0,6,2,230000
25.47213201,-80.45220597,1.07917E+12,7731,2217,1190,8806.6,36772.2,25453,139810.7,90900.8,780.8,0,0,12,2,289900
25.47223002,-80.43901203,1.07916E+12,5000,2393,3509,13130.5,32422.8,21105.2,137179.5,88774.8,1593.1,3,0,6,2,265000
25.47223495,-80.43946801,1.07916E+12,5000,2393,0,12981.4,32573.4,21255.8,137267,88843.4,1507.1,3,0,8,2,279000
25.47243449,-80.42335094,1.07915E+12,4039,2483,2232,18311,27286.2,15972.2,134129,86414.5,4432,9,0,8,2,223500
25.47244609,-80.43094575,1.07916E+12,6513,2259,728,15796.9,29761.7,18447.4,135552.1,87478.9,3006.7,9,0,1,2,220000
25.47252533,-80.43324825,1.07916E+12,6000,2099,552,15030.6,30519.2,19206.7,135976.7,87803,2575.2,10,0,7,2,205000
25.47260091,-80.42449155,1.07915E+12,4000,1835,0,17932.1,27647,16335.2,134298,86520.6,4169,9,0,11,2,204300
25.47261415,-80.43340097,1.07916E+12,6000,3173,1571,14983.8,30569.7,19258.2,135979.8,87796.9,2520.1,10,0,9,2,317500
25.47265146,-80.4305978,1.07916E+12,4000,1852,0,15920.8,29654.5,18342.2,135443.5,87379.7,3023.5,6,0,6,2,210000
25.47271466,-80.45203881,1.07917E+12,7505,2217,440,8908.1,36733.9,25418.5,139609.3,90687.1,906.9,0,0,12,2,275000
25.47271635,-80.45181725,1.07917E+12,7505,2485,220,8980.1,36660.8,25345.5,139563.9,90649.6,863,0,0,10,2,309900
25.47271773,-80.43877019,1.07916E+12,5330,2609,3092,13236.8,32348.9,21037.6,136985.3,88575.4,1488.6,3,0,6,2,285000
25.47271805,-80.45159568,1.07917E+12,7505,2926,4400,9052.2,36587.7,25272.4,139518.6,90612.2,819.1,0,0,9,2,349000
25.47276299,-80.43892383,1.07916E+12,5330,2393,2772,13192.6,32403.8,21093.2,137000.6,88582.1,1444.3,3,0,9,2,265000
25.47277154,-80.43036029,1.07916E+12,5793,1852,0,15994.4,29571,18260.2,135358.7,87304.7,3029.9,6,0,9,2,215000
25.47293845,-80.43090714,1.07916E+12,8165,2259,5920,15815.9,29743.6,18435.3,135392.5,87316,2867.7,9,0,12,2,258000
25.47293859,-80.42452718,1.07915E+12,3600,1581,2538,17933.8,27661.3,16354,134205,86415.5,4061,10,0,4,2,175000
25.47295433,-80.43555933,1.07916E+12,7406,2641,1200,14289.3,31289.5,19982,136285.9,88002.5,2006.6,10,0,12,2,251000
25.4730229,-80.44372714,1.07916E+12,4019,1852,1960,11649.6,34009,22697.6,137870.5,89248.5,475.8,6,0,11,2,210000
25.47303096,-80.44240056,1.07916E+12,4019,1951,2587,12083.7,33571,22259.9,137606.8,89036.7,719.3,6,0,6,2,249000
25.47303154,-80.44227965,1.07916E+12,4019,1852,2666,12123.2,33531.1,22220,137582.8,89017.5,741.5,7,0,11,2,210000
25.47304021,-80.42631127,1.07915E+12,3600,1913,0,17348.5,28256.6,16953.5,134500.6,86627.8,3704.4,10,0,4,2,85000
25.47304021,-80.42631127,1.07915E+12,3600,1913,0,17348.5,28256.6,16953.5,134500.6,86627.8,3704.4,10,0,12,2,220000
25.47307012,-80.44469076,1.07916E+12,4000,1852,2195,11337.4,34327.2,23016.1,138047.5,89386.9,283.1,6,0,5,2,210000
25.47316962,-80.43303985,1.07916E+12,6000,2301,3450,15125.5,30454.1,19147.6,135743.5,87565.7,2413.1,10,0,9,2,202200
25.4732334,-80.42765859,1.07915E+12,3712,1537,0,16896.1,28681.2,17379.6,134697,86754.1,3413.7,10,0,9,2,205000
25.47328089,-80.42227831,1.07915E+12,4000,1835,0,18661.8,26904.3,15603.9,133681.4,86000.3,4383.6,10,0,12,2,194900
25.47329385,-80.42465055,1.07915E+12,6664,2258,2552,17886,27684.3,16383.1,134108.4,86311.3,3929.7,10,0,4,2,240000
25.47338658,-80.43141589,1.07916E+12,4256,2259,216,15668.9,29917.3,18615.7,135377.7,87266.7,2654.4,10,0,7,2,220000
25.4733969,-80.42273337,1.07915E+12,4000,2483,0,18516.5,27054.9,15756.2,133731.8,86024.9,4264.2,10,0,3,2,213000
25.47343285,-80.42540221,1.07915E+12,3600,1913,0,17642.2,27935.4,16635.9,134222.5,86386.4,3760.1,10,0,3,2,188000
25.47344017,-80.43010082,1.07916E+12,4000,1577,2716,16101.5,29485.2,18183.7,135108.4,87054.1,2885.6,10,0,2,2,163000
25.47344338,-80.4424683,1.07916E+12,4000,1951,2979,12083.4,33594.6,22287.8,137500.1,88915.9,582.9,7,0,10,2,240000
25.47344338,-80.4424683,1.07916E+12,4000,1951,2979,12083.4,33594.6,22287.8,137500.1,88915.9,582.9,7,0,12,2,240000
25.47345141,-80.44147682,1.07916E+12,5865,1627,5984,12399.1,33257.6,21951.9,137297.8,88754.1,760,7,0,9,2,217500
25.47358529,-80.43536679,1.07916E+12,8010,1957,288,14381.8,31223.4,19920.9,136060.9,87769.1,1848.8,10,0,2,2,202500
25.47361382,-80.42227966,1.07915E+12,4000,2549,0,18673.4,26906.6,15611.8,133581.8,85890.4,4283.3,10,0,1,2,209900
25.47365365,-80.433486,1.07916E+12,6000,2301,2117,15001.3,30604.1,19303.6,135686.6,87475.1,2184.9,10,0,6,2,236000
25.4736571,-80.43378886,1.07916E+12,6000,1957,360,14901.6,30703.2,19402.6,135743.6,87518.9,2127.4,10,0,1,2,186700
25.47371261,-80.44355439,1.07916E+12,4000,1841,0,11745.3,33954.6,22650.5,137636.5,89002.1,300.7,4,0,1,2,210000
25.4737131,-80.4434358,1.07916E+12,4000,2061,2352,11783.9,33915.4,22611.4,137612.9,88983,322.5,4,0,11,2,245000
25.47372182,-80.44187126,1.07916E+12,4000,2061,0,12294.4,33398.6,22095.2,137301.8,88733.4,609.8,3,0,10,2,249000
25.47373433,-80.42510153,1.07915E+12,3600,1913,0,17752.6,27838.1,16543.6,134075.7,86244.8,3725.5,10,0,8,2,195000
25.47373672,-80.42464652,1.07915E+12,3600,1537,0,17901.9,27688,16393.9,133989.7,86180.3,3809.1,10,0,10,2,185000
25.47376922,-80.43458912,1.07916E+12,6900,2301,0,14660.8,30988.3,19688.2,135853.2,87585.8,1935.2,10,0,9,2,249000
25.47380249,-80.42662161,1.07915E+12,3730,2258,2486,17256.4,28339,17044.7,134341.1,86436.5,3422.9,10,0,4,2,220000
25.47381134,-80.42964988,1.07916E+12,4936,2259,216,16290.5,29367.6,18069.9,134896.2,86843.8,2839.5,10,0,12,2,212500
25.47382779,-80.43227115,1.07916E+12,6000,2301,0,15406.4,30204,18906.4,135401.4,87238.1,2357.8,10,0,9,2,250000
25.47383416,-80.42510237,1.07915E+12,3600,1913,0,17756.4,27839.1,16546.3,134046.1,86212.1,3695.3,10,0,7,2,209500
25.47383548,-80.43134387,1.07916E+12,4080,1906,360,15709.3,29895,18599.7,135234.2,87113.8,2530.9,10,0,9,2,220000
25.47385643,-80.42683346,1.07915E+12,4205,2258,1080,17217.6,28440,17144.7,134352.8,86428.8,3352.6,10,0,11,2,235000
25.47386333,-80.42350797,1.07915E+12,4400,2483,0,18275.1,27308.5,16017.2,133733.9,85976,3977.7,10,0,9,2,205000
25.47393764,-80.4442195,1.07916E+12,4219,1841,2352,11530.9,34150.2,22849.1,137718.1,89047.8,112.3,4,0,3,2,2.00E+05
25.47400286,-80.44411354,1.07916E+12,4219,2061,2352,11569.6,34115.6,22815.4,137678.1,89010.2,112.3,4,0,6,2,235000
25.4741312,-80.44285709,1.07916E+12,4000,1841,0,11997.6,33726.4,22427.5,137376.5,88757.6,303.7,3,0,11,2,215000
25.47424489,-80.4304406,1.07916E+12,4000,1906,728,16052.9,29632,18340.9,134928.5,86828.6,2572.6,10,0,7,2,210000
25.47429542,-80.42348368,1.07915E+12,9956,2750,0,18294.3,27285.1,16000.4,133594.3,85815.9,3819.8,10,0,6,2,247000
25.47429566,-80.42555781,1.07915E+12,3600,1913,1920,17655.1,28023.9,16737.4,133986.9,86110.1,3463.7,10,0,9,2,220000
25.47430129,-80.42435533,1.07915E+12,3600,2258,1766,18049.1,27627.4,16342,133758.3,85938.4,3684.7,10,0,7,2,237500
25.47430799,-80.42311556,1.07915E+12,4000,2750,0,18453.6,27216.5,15932.4,133522.7,85762.5,3911.5,10,0,10,2,250000
25.47480361,-80.44979807,1.07917E+12,6165,3140,977,9770.1,35975.8,24687.4,138559.9,89667.2,1080.3,11,0,12,2,280000
25.47484876,-80.44927906,1.07917E+12,6000,3188,946,9942,35806.2,24519.2,138443.7,89568.5,997.2,10,0,8,2,312000
25.47499607,-80.44891986,1.07917E+12,6000,3140,298,10069.9,35687.4,24404.4,138329.1,89463.1,974.1,10,0,1,2,230000
25.47527096,-80.4489259,1.07917E+12,6000,2352,107,10092.3,35688.9,24412.9,138251,89377.3,1058,11,0,7,2,218000
25.47620439,-80.44933927,1.07917E+12,6408,2352,107,10074.2,35855.5,24601.3,138060.8,89141,1404.4,11,0,4,2,210000
25.47807498,-80.41711756,1.0791E+12,3600,1884,0,20610.6,25249.7,14150,131276,83697.2,4149.5,10,0,10,2,220000
25.47847263,-80.41692756,1.0791E+12,3600,1698,1068,20697.3,25192.2,14116,131121.2,83539.6,4087.2,11,0,5,2,190000
25.47847433,-80.41670797,1.0791E+12,3600,1884,641,20768.8,25119.8,14045,131080,83509.6,4136.4,11,0,9,2,220000
25.47858259,-80.42308004,1.0791E+12,6000,2237,10264,18683.3,27189.7,16089.6,132238.4,84355.2,2679.9,12,0,10,2,240000
25.47860166,-80.41747001,1.0791E+12,3600,1698,285,20503.7,25341.9,14275.5,131190.8,83585.2,3932.4,11,0,12,2,215000
25.47870082,-80.41747237,1.0791E+12,3600,1884,641,20509.5,25344.2,14283.5,131161.5,83552.6,3905.6,11,0,4,2,2.00E+05
25.4788882,-80.41791569,1.0791E+12,3600,2277,2333,20378.4,25493.3,14440.5,131187.7,83550.5,3755.8,11,0,10,2,239900
25.47907699,-80.42312856,1.0791E+12,6012,2237,4529,18706.1,27210.6,16135.3,132101.3,84200.3,2531,12,0,2,2,240000
25.47908684,-80.41792043,1.0791E+12,3600,1541,2445,20390.6,25498.2,14456.9,131129,83485.3,3702.1,11,0,9,2,173300
25.47916008,-80.41656015,1.0791E+12,3600,1698,178,20836.5,25051.5,14024.3,130854.1,83277.4,3990.5,11,0,11,2,219000
25.47928554,-80.41792511,1.0791E+12,3600,1698,2960,20403,25503.3,14473.6,131070.2,83420.1,3648.4,11,0,6,2,210000
25.47930359,-80.4236037,1.0791E+12,6004,2237,0,18569.2,27372.8,16306.3,132123.9,84193.6,2367.4,12,0,3,2,205000
25.47949485,-80.41749083,1.0791E+12,3600,2277,178,20558.4,25364.2,14350.2,130926.7,83292,3691.2,11,0,5,2,236000
25.4795882,-80.42117852,1.0791E+12,3600,1664,0,19400.4,26610.4,15570.1,131582.9,83754.2,2830.5,11,0,10,2,189900
25.47963375,-80.42360924,1.0791E+12,6003,2237,2744,18591.7,27382.6,16333.3,132025.7,84085.2,2275.8,12,0,10,2,243000
25.47967259,-80.42237569,1.0791E+12,6732,2237,2112,18986.3,26970.5,15931.1,131777.3,83895.2,2531.7,11,0,12,2,245000
25.47975585,-80.41657664,1.0791E+12,3600,2277,178,20873.1,25068.7,14078,130678.2,83081.8,3829,11,0,12,2,245000
25.47979893,-80.42360297,1.0791E+12,6011,2237,2744,18606.1,27384.7,16344.1,131974.8,84029.7,2231.8,12,0,11,2,240000
25.47988451,-80.41794319,1.0791E+12,3800,1884,641,20441.8,25519.7,14525.7,130895,83225.7,3484,11,0,7,2,220000
25.47990029,-80.41750905,1.0791E+12,4148,1884,641,20584.4,25375.6,14385.8,130810.6,83163.4,3575.7,11,0,5,2,204000
25.47990957,-80.41948358,1.0791E+12,6442,1879,0,19936.6,26033.6,15035.5,131135.6,83381.5,3148.9,10,0,10,2,205000
25.47998247,-80.42124533,1.0791E+12,3600,1863,0,19409.3,26640.2,15621.4,131477.9,83633.8,2711.1,11,0,5,2,2.00E+05
25.47998748,-80.42025101,1.0791E+12,3768,2186,0,19703,26284.3,15281.7,131301.5,83514.4,2932.1,11,0,3,2,205000
25.48011431,-80.41864085,1.0791E+12,3935,1879,0,20237.8,25755.6,14767.7,130974.8,83263.3,3246.7,10,0,1,2,182000
25.48016844,-80.42237402,1.0791E+12,6024,2190,0,19033.2,26986,15973.7,131633,83734.8,2400.9,11,0,9,2,225000
25.48023305,-80.42313302,1.0791E+12,6000,2237,6582,18794.2,27236.8,16222.8,131757.1,83820.7,2215.5,12,0,2,2,232000
25.48024077,-80.42282871,1.0791E+12,6000,2190,1456,18893.1,27137.3,16125.8,131697.4,83775.2,2280.7,11,0,6,2,230000
25.48024791,-80.42158097,1.0791E+12,3601,2186,0,19322.3,26756.4,15750.3,131461.9,83593.2,2568.5,11,0,11,2,205000
25.48025444,-80.42136285,1.0791E+12,3600,2186,0,19393.1,26684.7,15680.5,131419,83560.8,2612.6,11,0,9,2,205000
25.4802654,-80.42092664,1.0791E+12,3600,1664,0,19534.4,26541.3,15540.9,131333.4,83496.1,2708.2,11,0,3,2,177000
25.48027086,-80.42070851,1.0791E+12,3600,1465,0,19605,26469.5,15471.1,131290.7,83463.8,2756.1,11,0,11,2,195000
25.48027318,-80.42059926,1.0791E+12,3609,1863,0,19640.3,26433.5,15436,131271.5,83450.1,2780.1,11,0,5,2,196000
25.48055228,-80.41896134,1.0791E+12,3600,1879,0,20166.8,25865.6,14911.2,130903.3,83162.5,3073,10,0,4,2,190000
25.48056326,-80.4219881,1.0791E+12,6327,1863,0,19201.5,26842.3,15855.4,131459.6,83550.8,2354.9,11,0,12,2,220000
25.4806473,-80.42148394,1.0791E+12,3600,1863,0,19386.4,26731.1,15751,131324.8,83448.5,2481.2,11,0,6,2,197000
25.48065875,-80.41763624,1.0791E+12,3600,1245,356,20601.4,25428.4,14496.2,130623.3,82945.4,3343.9,11,0,8,2,185000
25.48099376,-80.42239912,1.0791E+12,6000,2190,0,19095.9,27003.6,16048.4,131392.4,83467.5,2176.7,11,0,5,2,225000
25.48127606,-80.44118576,3.07909E+12,7500,1630,12230,13204,33211.6,22149.3,134960.7,86209.5,1417.5,42,0,4,2,180000
25.48132548,-80.43789942,3.07909E+12,7500,1472,4764,14229.5,32129.9,21086.9,134291.8,85669.4,823,23,0,9,2,185000
25.48158318,-80.41666495,1.0791E+12,3600,1245,356,20989.2,25113.1,14275.1,130165,82507,3319.1,11,0,9,2,175000
25.48171786,-80.42321313,1.0791E+12,6015,2831,0,18902.6,27273,16368.5,131332.8,83346.5,1799.2,12,0,5,2,255000
25.48177292,-80.43714116,3.07909E+12,8494,1729,1384,14515.2,31876.4,20864.8,134005.2,85400.5,810.9,9,0,11,2,240000
25.48177954,-80.43669523,3.07909E+12,8743,1408,10445,14664.6,31741.6,20728.6,133913.8,85326.1,715.8,23,0,7,2,195000
25.48184683,-80.42367425,1.0791E+12,6703,2237,2352,18767.5,27428.8,16529,131380.5,83367.9,1659.3,12,0,2,2,235000
25.4819124,-80.41697518,1.0791E+12,3600,1541,142,20917.5,25217.8,14406.6,130124.2,82440.4,3161.8,11,0,1,2,170000
25.48196192,-80.4187434,1.0791E+12,3600,1879,0,20360.1,25817.4,14998.5,130414.5,82635.7,2767.2,10,0,6,2,194000
25.48205635,-80.44418841,3.07909E+12,7524,1250,3092,12391,34199.4,23169.6,135344.5,86459.3,2217.3,23,0,7,2,165000
25.48212135,-80.41492816,1.0791E+12,5000,1648,1707,21607.5,24569.6,13794.5,129650.4,82057.1,3568.3,11,0,11,2,208000
25.48214814,-80.42245686,1.0791E+12,6876,2190,0,19175.2,27022.6,16161.6,131055.9,83093.6,1853.8,12,0,7,2,235000
25.48221674,-80.44917973,3.07908E+12,6183,1856,0,10937.2,35863.2,24815.5,136310.9,87237.1,3186.2,7,0,8,4,255900
25.48226572,-80.44954253,3.07908E+12,6488,1818,0,10840.2,35983.5,24935.6,136371,87283,3262.1,7,0,6,4,260000
25.48227507,-80.4229339,1.0791E+12,6008,2237,2187,19041,27188.6,16333.1,131112,83122.4,1717.3,12,0,1,2,243000
25.48231981,-80.41855523,1.0791E+12,3600,1633,0,20452.1,25758.1,14975.1,130272.3,82491.6,2715,10,0,6,2,2.00E+05
25.48235947,-80.4167378,1.0791E+12,3600,1541,142,21032.6,25142.8,14378.2,129946,82260.1,3097.1,11,0,2,2,168000
25.48242641,-80.44139334,3.07909E+12,7278,2039,7820,13290.8,33281.4,22287.7,134680.2,85889.4,1807,22,0,12,2,230000
25.48258669,-80.42416692,1.0791E+12,6000,2237,2195,18683.7,27593,16757.9,131257.2,83193.7,1374.9,12,0,2,2,240000
25.48260567,-80.42291682,1.0791E+12,6046,2237,2007,19077.4,27185.4,16359.3,131010.4,83011.5,1633.8,12,0,8,2,239000
25.48266223,-80.41762501,1.0791E+12,3624,2188,0,20780.1,25454.2,14716.9,129995.5,82250.5,2834.8,10,0,11,2,224900
25.48267756,-80.44901995,3.07908E+12,8267,2176,0,11053.2,35812.6,24791.5,136132.4,87050.6,3289.7,7,0,4,4,265000
25.48269453,-80.44938365,3.07908E+12,7249,1875,0,10956.6,35934.4,24909.3,136207.8,87113.1,3355.5,7,0,7,4,265000
25.48271243,-80.44974804,3.07908E+12,6377,1532,2720,10855.5,36054.9,25030.9,136282.6,87175.2,3438.7,7,0,11,4,249000
25.48273856,-80.41881767,1.0791E+12,3600,2213,142,20406.7,25848.8,15101.8,130196.8,82390,2544.8,11,0,2,2,220000
25.48277085,-80.42291462,1.0791E+12,6054,2237,4057,19096.6,27185.4,16372.7,130964.6,82959.8,1589,12,0,7,2,240000
25.48283797,-80.4393114,3.07909E+12,7091,1525,10417,13991.8,32601.1,21660,134141.8,85422.1,1533.4,23,0,3,2,191500
25.4828663,-80.41911282,1.0791E+12,3600,1879,0,20324.6,25947.6,15208.5,130214.4,82389,2444.2,11,0,12,2,203000
25.4829352,-80.43700121,3.07909E+12,7500,1673,1264,14694.7,31832,20900.8,133648.8,85019.1,1146,43,0,3,2,117000
25.48294619,-80.41758551,1.0791E+12,6008,2383,0,20810.2,25438.5,14725,129902.3,82150,2756.9,11,0,6,2,255000
25.48317186,-80.41880766,1.0791E+12,3600,1879,0,20450.8,25850.8,15145.3,130065.8,82245.9,2432.3,11,0,12,2,205000
25.48323529,-80.43620972,3.07909E+12,8240,1622,3945,14996.5,31584.4,20676.1,133401.7,84793,1081.4,23,0,7,2,185000
25.48351538,-80.41691436,1.0791E+12,6000,2383,0,21075,25210,14561,129621.5,81890.2,2747,11,0,2,2,255000
25.48364537,-80.42197397,1.0791E+12,5690,2318,0,19500.9,26890.8,16161.6,130518.9,82526.2,1565.7,11,0,12,2,265000
25.48370239,-80.41519528,1.0791E+12,5272,2218,3964,21642.6,24649.2,14041.4,129229.8,81579.1,3087.6,11,0,11,2,245000
25.48385206,-80.42261005,1.0791E+12,6000,2831,3069,19318.5,27116.6,16397.5,130579.8,82552,1370.3,12,0,7,2,250000
25.48387206,-80.44159027,3.07909E+12,8820,1838,3476,13446.7,33338.4,22435,134290.9,85448.4,2264.2,23,0,6,2,209900
25.48416541,-80.4490854,3.07908E+12,8172,1392,5901,11296.2,35837.9,24904.5,135726.9,86605.5,3757.2,33,0,2,2,135000
25.48425659,-80.41524153,1.0791E+12,6729,1648,1230,21668.7,24663.5,14113.9,129065.8,81396.5,2923.7,11,0,1,2,185000
25.48427288,-80.43133363,3.07909E+12,6900,1366,6065,16631.3,29990.6,19207.8,132136.8,83702.5,503.5,12,0,5,2,175000
25.4844487,-80.44955212,3.07908E+12,7875,1392,7980,11221,36000,25076.2,135744.7,86598.6,3921.1,12,0,2,2,175000
25.48446745,-80.41532788,1.0791E+12,5002,2270,2912,21691.5,24733.4,14195.1,129021.5,81333.1,2860.1,11,0,8,2,234000
25.48447028,-80.41487323,1.0791E+12,5000,2117,2184,21836.4,24583.7,14054.9,128935.7,81270.6,2959.4,11,0,7,2,227900
25.48449109,-80.42390067,1.0791E+12,5000,2571,0,18985,27535.1,16861.9,130657,82542.9,914.6,10,0,10,2,265500
